id,train_raw,station_raw,distance_raw,address_raw,price_raw,space_raw,room_raw,from_raw,contract_taw,type_raw,station,train,distance,price,space,room,from
1653,東急田園都市線,宮前平,徒歩15分超,宮前区土橋,37万円,60〜80m²,2LDK,2005年から,2013年11月〜,二種中高層,56,19,4,37,4,2,2005
1654,東急田園都市線,宮前平,徒歩15分超,宮前区土橋,37万円,60〜80m²,3LDK,2005年から,2013年8月〜,二種中高層,56,19,4,37,4,3,2005
1655,東急田園都市線,宮前平,徒歩15分超,宮前区けやき平,18万円,60〜80m²,3LDK,1971年から,2013年11月〜,一種中高層,56,19,4,18,4,3,1971
1656,東急田園都市線,宮前平,徒歩15分超,宮前区東有馬,28万円,40〜60m²,2LDK,1986年から,2014年2月〜,一種中高層,56,19,4,28,3,2,1986
1657,東急田園都市線,宮前平,バス,宮前区白幡台,17万円,40〜60m²,2LDK,1970年から,2014年2月〜,一種中高層,56,19,5,17,3,2,1970
1658,東急田園都市線,宮前平,バス,宮前区菅生,29万円,60〜80m²,3LDK,1994年から,2013年11月〜,準住居,56,19,5,29,4,3,1994
1659,東急田園都市線,宮前平,バス,宮前区平,28万円,40〜60m²,2LDK,1993年から,2013年5月〜,一種中高層,56,19,5,28,3,2,1993
1660,東急田園都市線,宮前平,バス,宮前区野川,27万円,80〜100m²,3LDK,2001年から,2013年5月〜,一種住居,56,19,5,27,5,3,2001
1661,東急田園都市線,宮前平,バス,宮前区野川,29万円,60〜80m²,3LDK,1999年から,2013年5月〜,二種中高層,56,19,5,29,4,3,1999
1662,東急田園都市線,宮前平,バス,宮前区野川,29万円,80〜100m²,4LDK,2001年から,2013年5月〜,一種住居,56,19,5,29,5,4,2001
1663,東急田園都市線,宮前平,バス,宮前区野川,32万円,80〜100m²,4LDK,2001年から,2014年2月〜,一種住居,56,19,5,32,5,4,2001
1664,東急田園都市線,宮前平,バス,宮前区南平台,20万円,40〜60m²,1SLDK,1989年から,2013年11月〜,二種中高層,56,19,5,20,3,1,1989
1665,東急田園都市線,宮前平,バス,宮前区南平台,20万円,80〜100m²,2LDK,1982年から,2013年8月〜,一種中高層,56,19,5,20,5,2,1982
1666,東急田園都市線,宮前平,バス,宮前区南平台,26万円,80〜100m²,3SLDK,1989年から,2013年11月〜,二種中高層,56,19,5,26,5,3,1989
1667,東急田園都市線,宮前平,バス,宮前区南平台,27万円,60〜80m²,3LDK,1998年から,2013年5月〜,一種中高層,56,19,5,27,4,3,1998
1668,東急田園都市線,宮前平,バス,宮前区南平台,27万円,60〜80m²,3LDK,1998年から,2013年5月〜,一種中高層,56,19,5,27,4,3,1998
1669,東急田園都市線,宮前平,バス,宮前区南平台,31万円,60〜80m²,3LDK,1998年から,2014年2月〜,一種中高層,56,19,5,31,4,3,1998
1670,東急田園都市線,宮前平,バス,宮前区菅生ケ丘,18万円,40〜60m²,2DK,1986年から,2013年8月〜,一種低層,56,19,5,18,3,2,1986
1671,東急田園都市線,宮前平,バス,宮前区菅生ケ丘,19万円,60〜80m²,2LDK,1986年から,2014年2月〜,一種低層,56,19,5,19,4,2,1986
1672,東急田園都市線,鷺沼,徒歩5分以内,宮前区有馬,35万円,60〜80m²,3DK,1977年から,2013年8月〜,一種中高層,39,19,1,35,4,3,1977
1673,東急田園都市線,鷺沼,徒歩5分以内,宮前区小台,22万円,40〜60m²,2LDK,1967年から,2013年8月〜,二種住居,39,19,1,22,3,2,1967
1674,東急田園都市線,鷺沼,徒歩5分以内,宮前区小台,31万円,100〜120m²,4LDK,1980年から,2013年11月〜,二種住居,39,19,1,31,6,4,1980
1675,東急田園都市線,鷺沼,徒歩5分以内,宮前区小台,34万円,60〜80m²,3DK,1980年から,2014年2月〜,二種住居,39,19,1,34,4,3,1980
1676,東急田園都市線,鷺沼,徒歩5分以内,宮前区小台,41万円,60〜80m²,2LDK,1997年から,2013年2月〜,一種中高層,39,19,1,41,4,2,1997
1677,東急田園都市線,鷺沼,徒歩5分以内,宮前区小台,52万円,60〜80m²,2SLDK,1997年から,2013年8月〜,一種中高層,39,19,1,52,4,2,1997
1678,東急田園都市線,鷺沼,徒歩5分以内,宮前区小台,62万円,80〜100m²,4LDK,1999年から,2013年5月〜,一種中高層,39,19,1,62,5,4,1999
1679,東急田園都市線,鷺沼,徒歩5分以内,宮前区鷺沼,20万円,40〜60m²,2LDK,1966年から,2013年11月〜,-,39,19,1,20,3,2,1966
1680,東急田園都市線,鷺沼,徒歩5分以内,宮前区鷺沼,23万円,80〜100m²,3LDK,1966年から,2013年11月〜,二種住居,39,19,1,23,5,3,1966
1681,東急田園都市線,鷺沼,徒歩5分以内,宮前区鷺沼,27万円,40〜60m²,1LDK,1978年から,2013年5月〜,二種中高層,39,19,1,27,3,1,1978
1682,東急田園都市線,鷺沼,徒歩5分以内,宮前区鷺沼,28万円,40〜60m²,2LDK,1973年から,2013年8月〜,商業,39,19,1,28,3,2,1973
1683,東急田園都市線,鷺沼,徒歩5分以内,宮前区鷺沼,32万円,60〜80m²,3LDK,1978年から,2013年8月〜,二種中高層,39,19,1,32,4,3,1978
1684,東急田園都市線,鷺沼,徒歩5分以内,宮前区鷺沼,37万円,40〜60m²,2LDK,1976年から,2013年5月〜,二種中高層,39,19,1,37,3,2,1976
1685,東急田園都市線,鷺沼,徒歩5分以内,宮前区鷺沼,42万円,60〜80m²,3LDK,1972年から,2014年2月〜,近隣商業,39,19,1,42,4,3,1972
1686,東急田園都市線,鷺沼,徒歩5分以内,宮前区鷺沼,55万円,40〜60m²,2LDK,1997年から,2013年8月〜,二種住居,39,19,1,55,3,2,1997
1687,東急田園都市線,鷺沼,徒歩5分以内,宮前区鷺沼,65万円,60〜80m²,3LDK,1998年から,2013年5月〜,商業,39,19,1,65,4,3,1998
1688,東急田園都市線,鷺沼,徒歩5分以内,宮前区鷺沼,65万円,80〜100m²,3LDK,2002年から,2014年2月〜,二種住居,39,19,1,65,5,3,2002
1689,東急田園都市線,鷺沼,徒歩5分以内,宮前区鷺沼,67万円,60〜80m²,3LDK,1998年から,2013年8月〜,商業,39,19,1,67,4,3,1998
1690,東急田園都市線,鷺沼,徒歩5分以内,宮前区鷺沼,76万円,80〜100m²,2LDK,2002年から,2013年8月〜,二種住居,39,19,1,76,5,2,2002
1691,東急田園都市線,鷺沼,徒歩10分以内,宮前区有馬,19万円,60〜80m²,4LDK,1977年から,2013年8月〜,準住居,39,19,2,19,4,4,1977
1692,東急田園都市線,鷺沼,徒歩10分以内,宮前区有馬,20万円,80〜100m²,3LDK,1981年から,2013年11月〜,一種中高層,39,19,2,20,5,3,1981
1693,東急田園都市線,鷺沼,徒歩10分以内,宮前区有馬,23万円,60〜80m²,3LDK,1979年から,2013年8月〜,準住居,39,19,2,23,4,3,1979
1694,東急田園都市線,鷺沼,徒歩10分以内,宮前区有馬,24万円,60〜80m²,3LDK,1977年から,2013年5月〜,-,39,19,2,24,4,3,1977
1695,東急田園都市線,鷺沼,徒歩10分以内,宮前区有馬,28万円,60〜80m²,3LDK,1980年から,2013年5月〜,一種中高層,39,19,2,28,4,3,1980
1696,東急田園都市線,鷺沼,徒歩10分以内,宮前区有馬,33万円,60〜80m²,2LDK,1979年から,2013年8月〜,準住居,39,19,2,33,4,2,1979
1697,東急田園都市線,鷺沼,徒歩10分以内,宮前区有馬,37万円,60〜80m²,3LDK,1991年から,2013年11月〜,一種中高層,39,19,2,37,4,3,1991
1698,東急田園都市線,鷺沼,徒歩10分以内,宮前区有馬,41万円,40〜60m²,2LDK,1994年から,2014年2月〜,準住居,39,19,2,41,3,2,1994
1699,東急田園都市線,鷺沼,徒歩10分以内,宮前区有馬,41万円,60〜80m²,3LDK,2000年から,2014年2月〜,一種中高層,39,19,2,41,4,3,2000
1700,東急田園都市線,鷺沼,徒歩10分以内,宮前区有馬,42万円,60〜80m²,3LDK,2000年から,2013年11月〜,-,39,19,2,42,4,3,2000
1701,東急田園都市線,鷺沼,徒歩10分以内,宮前区有馬,45万円,60〜80m²,3LDK,1993年から,2013年8月〜,一種中高層,39,19,2,45,4,3,1993
1702,東急田園都市線,鷺沼,徒歩10分以内,宮前区有馬,54万円,80〜100m²,3LDK,2011年から,2013年11月〜,準住居,39,19,2,54,5,3,2011
1703,東急田園都市線,鷺沼,徒歩10分以内,宮前区小台,45万円,60〜80m²,3LDK,1993年から,2013年11月〜,一種中高層,39,19,2,45,4,3,1993
1704,東急田園都市線,鷺沼,徒歩10分以内,宮前区鷺沼,26万円,60〜80m²,3LDK,1996年から,2013年5月〜,準住居,39,19,2,26,4,3,1996
1705,東急田園都市線,鷺沼,徒歩10分以内,宮前区鷺沼,35万円,60〜80m²,2LDK,1981年から,2013年11月〜,二種中高層,39,19,2,35,4,2,1981
1706,東急田園都市線,鷺沼,徒歩10分以内,宮前区鷺沼,40万円,80〜100m²,4LDK,1981年から,2013年5月〜,二種中高層,39,19,2,40,5,4,1981
1707,東急田園都市線,鷺沼,徒歩10分以内,宮前区鷺沼,59万円,60〜80m²,2SLDK,2002年から,2014年2月〜,一種低層,39,19,2,59,4,2,2002
1708,東急田園都市線,鷺沼,徒歩10分以内,宮前区鷺沼,60万円,80〜100m²,4LDK,2002年から,2014年2月〜,一種低層,39,19,2,60,5,4,2002
1709,東急田園都市線,鷺沼,徒歩10分以内,宮前区鷺沼,65万円,60〜80m²,2SLDK,2002年から,2013年2月〜,一種低層,39,19,2,65,4,2,2002
1710,東急田園都市線,鷺沼,徒歩10分以内,宮前区鷺沼,65万円,80〜100m²,3LDK,2002年から,2013年8月〜,一種低層,39,19,2,65,5,3,2002
1711,東急田園都市線,鷺沼,徒歩10分以内,宮前区土橋,23万円,40〜60m²,2DK,1976年から,2013年5月〜,一種中高層,39,19,2,23,3,2,1976
1712,東急田園都市線,鷺沼,徒歩10分以内,宮前区土橋,31万円,40〜60m²,1LDK,1976年から,2014年2月〜,一種中高層,39,19,2,31,3,1,1976
1713,東急田園都市線,鷺沼,徒歩10分以内,宮前区土橋,35万円,60〜80m²,2LDK,1985年から,2013年5月〜,一種中高層,39,19,2,35,4,2,1985
1714,東急田園都市線,鷺沼,徒歩10分以内,宮前区土橋,35万円,60〜80m²,3DK,1984年から,2013年11月〜,一種中高層,39,19,2,35,4,3,1984
1715,東急田園都市線,鷺沼,徒歩10分以内,宮前区土橋,40万円,60〜80m²,3LDK,1995年から,2013年11月〜,二種中高層,39,19,2,40,4,3,1995
1716,東急田園都市線,鷺沼,徒歩10分以内,宮前区土橋,43万円,60〜80m²,3LDK,1984年から,2013年11月〜,一種中高層,39,19,2,43,4,3,1984
1717,東急田園都市線,鷺沼,徒歩10分以内,宮前区土橋,45万円,60〜80m²,3SLDK,1997年から,2013年5月〜,二種中高層,39,19,2,45,4,3,1997
1718,東急田園都市線,鷺沼,徒歩10分以内,宮前区土橋,46万円,60〜80m²,3LDK,1995年から,2014年2月〜,二種中高層,39,19,2,46,4,3,1995
1719,東急田園都市線,鷺沼,徒歩10分以内,宮前区土橋,47万円,60〜80m²,3LDK,1997年から,2014年2月〜,二種中高層,39,19,2,47,4,3,1997
1720,東急田園都市線,鷺沼,徒歩10分以内,宮前区土橋,49万円,80〜100m²,3LDK,2002年から,2013年5月〜,二種中高層,39,19,2,49,5,3,2002
1721,東急田園都市線,鷺沼,徒歩10分以内,宮前区土橋,50万円,60〜80m²,3LDK,1998年から,2013年11月〜,一種中高層,39,19,2,50,4,3,1998
1722,東急田園都市線,鷺沼,徒歩10分以内,宮前区土橋,50万円,60〜80m²,3LDK,1997年から,2013年8月〜,一種中高層,39,19,2,50,4,3,1997
1723,東急田園都市線,鷺沼,徒歩10分以内,宮前区土橋,52万円,60〜80m²,3LDK,2002年から,2013年8月〜,二種中高層,39,19,2,52,4,3,2002
1724,東急田園都市線,鷺沼,徒歩10分以内,宮前区土橋,52万円,80〜100m²,3LDK,2002年から,2013年8月〜,二種中高層,39,19,2,52,5,3,2002
1725,東急田園都市線,鷺沼,徒歩10分以内,宮前区土橋,53万円,60〜80m²,3LDK,2002年から,2013年11月〜,二種中高層,39,19,2,53,4,3,2002
1726,東急田園都市線,鷺沼,徒歩10分以内,宮前区土橋,54万円,40〜60m²,2LDK,2006年から,2013年8月〜,一種中高層,39,19,2,54,3,2,2006
1727,東急田園都市線,鷺沼,徒歩10分以内,宮前区土橋,54万円,60〜80m²,3LDK,1997年から,2013年2月〜,一種中高層,39,19,2,54,4,3,1997
1728,東急田園都市線,鷺沼,徒歩10分以内,宮前区土橋,59万円,60〜80m²,3LDK,2008年から,2013年2月〜,一種中高層,39,19,2,59,4,3,2008
1729,東急田園都市線,鷺沼,徒歩15分以内,宮前区有馬,23万円,60〜80m²,3LDK,1978年から,2013年11月〜,一種住居,39,19,3,23,4,3,1978
1730,東急田園都市線,鷺沼,徒歩15分以内,宮前区有馬,23万円,60〜80m²,3LDK,1978年から,2013年8月〜,一種住居,39,19,3,23,4,3,1978
1731,東急田園都市線,鷺沼,徒歩15分以内,宮前区有馬,26万円,60〜80m²,3SLDK,1983年から,2013年8月〜,一種中高層,39,19,3,26,4,3,1983
1732,東急田園都市線,鷺沼,徒歩15分以内,宮前区有馬,34万円,60〜80m²,3LDK,1983年から,2013年11月〜,-,39,19,3,34,4,3,1983
1733,東急田園都市線,鷺沼,徒歩15分以内,宮前区有馬,34万円,80〜100m²,3LDK,1995年から,2013年8月〜,一種中高層,39,19,3,34,5,3,1995
1734,東急田園都市線,鷺沼,徒歩15分以内,宮前区有馬,38万円,60〜80m²,3LDK,2002年から,2013年8月〜,一種住居,39,19,3,38,4,3,2002
1735,東急田園都市線,鷺沼,徒歩15分以内,宮前区有馬,43万円,60〜80m²,3LDK,1995年から,2013年11月〜,一種中高層,39,19,3,43,4,3,1995
1736,東急田園都市線,鷺沼,徒歩15分以内,宮前区有馬,44万円,60〜80m²,2SLDK,1999年から,2013年11月〜,一種中高層,39,19,3,44,4,2,1999
1737,東急田園都市線,鷺沼,徒歩15分以内,宮前区有馬,47万円,40〜60m²,2LDK,2009年から,2013年5月〜,準住居,39,19,3,47,3,2,2009
1738,東急田園都市線,鷺沼,徒歩15分以内,宮前区有馬,49万円,80〜100m²,3LDK,2002年から,2013年8月〜,一種低層,39,19,3,49,5,3,2002
1739,東急田園都市線,鷺沼,徒歩15分以内,宮前区有馬,51万円,60〜80m²,2SLDK,2004年から,2013年5月〜,準住居,39,19,3,51,4,2,2004
1740,東急田園都市線,鷺沼,徒歩15分以内,宮前区有馬,58万円,80〜100m²,3LDK,2008年から,2013年5月〜,一種住居,39,19,3,58,5,3,2008
1741,東急田園都市線,鷺沼,徒歩15分以内,宮前区有馬,58万円,80〜100m²,4LDK,2008年から,2013年11月〜,一種中高層,39,19,3,58,5,4,2008
1742,東急田園都市線,鷺沼,徒歩15分以内,宮前区鷺沼,28万円,0〜20m²,1K,1990年から,2014年2月〜,一種低層,39,19,3,28,1,1,1990
1743,東急田園都市線,鷺沼,徒歩15分以内,宮前区鷺沼,32万円,60〜80m²,3LDK,1983年から,2013年5月〜,一種低層,39,19,3,32,4,3,1983
1744,東急田園都市線,鷺沼,徒歩15分以内,宮前区鷺沼,34万円,40〜60m²,1SLDK,1994年から,2013年11月〜,一種中高層,39,19,3,34,3,1,1994
1745,東急田園都市線,鷺沼,徒歩15分以内,宮前区鷺沼,36万円,60〜80m²,3LDK,1994年から,2013年2月〜,一種中高層,39,19,3,36,4,3,1994
1746,東急田園都市線,鷺沼,徒歩15分以内,宮前区土橋,24万円,60〜80m²,3LDK,1969年から,2013年8月〜,二種中高層,39,19,3,24,4,3,1969
1747,東急田園都市線,鷺沼,徒歩15分以内,宮前区土橋,34万円,60〜80m²,3LDK,1989年から,2013年5月〜,二種住居,39,19,3,34,4,3,1989
1748,東急田園都市線,鷺沼,徒歩15分以内,宮前区土橋,39万円,60〜80m²,2SLDK,1994年から,2013年5月〜,二種中高層,39,19,3,39,4,2,1994
1749,東急田園都市線,鷺沼,徒歩15分以内,宮前区土橋,41万円,80〜100m²,3LDK,1995年から,2013年8月〜,二種中高層,39,19,3,41,5,3,1995
1750,東急田園都市線,鷺沼,徒歩15分以内,宮前区土橋,41万円,80〜100m²,4LDK,1997年から,2013年5月〜,二種中高層,39,19,3,41,5,4,1997
1751,東急田園都市線,鷺沼,徒歩15分以内,宮前区土橋,44万円,40〜60m²,2SLDK,1995年から,2014年2月〜,二種中高層,39,19,3,44,3,2,1995
1752,東急田園都市線,鷺沼,徒歩15分以内,宮前区土橋,56万円,60〜80m²,3LDK,2002年から,2014年2月〜,近隣商業,39,19,3,56,4,3,2002
1753,東急田園都市線,鷺沼,徒歩15分超,宮前区有馬,12万円,40〜60m²,3DK,1973年から,2014年2月〜,一種中高層,39,19,4,12,3,3,1973
1754,東急田園都市線,鷺沼,徒歩15分超,宮前区有馬,12万円,40〜60m²,3DK,1973年から,2013年8月〜,一種中高層,39,19,4,12,3,3,1973
1755,東急田園都市線,鷺沼,徒歩15分超,宮前区有馬,18万円,60〜80m²,3LDK,1979年から,2013年11月〜,一種住居,39,19,4,18,4,3,1979
1756,東急田園都市線,鷺沼,徒歩15分超,宮前区有馬,21万円,40〜60m²,2LDK,1973年から,2013年8月〜,-,39,19,4,21,3,2,1973
1757,東急田園都市線,鷺沼,徒歩15分超,宮前区有馬,33万円,60〜80m²,3LDK,1996年から,2013年11月〜,一種低層,39,19,4,33,4,3,1996
1758,東急田園都市線,鷺沼,バス,高津区野川,17万円,40〜60m²,2K,1987年から,2014年2月〜,一種中高層,39,19,5,17,3,2,1987
1759,東急田園都市線,鷺沼,バス,高津区野川,25万円,60〜80m²,3LDK,1999年から,2013年8月〜,一種住居,39,19,5,25,4,3,1999
1760,東急田園都市線,鷺沼,バス,高津区野川,26万円,60〜80m²,3LDK,1999年から,2013年11月〜,一種住居,39,19,5,26,4,3,1999
1761,東急田園都市線,鷺沼,バス,高津区野川,28万円,100〜120m²,4LDK,2002年から,2013年8月〜,一種住居,39,19,5,28,6,4,2002
1762,東急田園都市線,鷺沼,バス,宮前区野川,10万円,20〜40m²,1K,1986年から,2013年8月〜,二種住居,39,19,5,10,2,1,1986
1763,東急田園都市線,鷺沼,バス,宮前区野川,17万円,80〜100m²,3LDK,1983年から,2013年11月〜,二種住居,39,19,5,17,5,3,1983
1764,東急田園都市線,鷺沼,バス,宮前区野川,22万円,40〜60m²,3LDK,1993年から,2013年11月〜,一種住居,39,19,5,22,3,3,1993
1765,東急田園都市線,鷺沼,バス,宮前区野川,24万円,60〜80m²,3LDK,1993年から,2014年2月〜,一種住居,39,19,5,24,4,3,1993
1766,東急田園都市線,鷺沼,バス,宮前区野川,24万円,80〜100m²,3LDK,1996年から,2014年2月〜,-,39,19,5,24,5,3,1996
1767,東急田園都市線,鷺沼,バス,宮前区野川,26万円,40〜60m²,2LDK,1995年から,2014年2月〜,一種住居,39,19,5,26,3,2,1995
1768,東急田園都市線,鷺沼,バス,宮前区野川,26万円,60〜80m²,3LDK,1995年から,2013年5月〜,-,39,19,5,26,4,3,1995
1769,東急田園都市線,鷺沼,バス,宮前区野川,32万円,80〜100m²,4LDK,2003年から,2013年5月〜,一種中高層,39,19,5,32,5,4,2003
1770,東急田園都市線,鷺沼,バス,宮前区野川,32万円,80〜100m²,4LDK,2003年から,2014年2月〜,一種中高層,39,19,5,32,5,4,2003
1771,東急田園都市線,鷺沼,バス,宮前区野川,33万円,80〜100m²,3LDK,2003年から,2014年2月〜,一種中高層,39,19,5,33,5,3,2003
1772,東急田園都市線,鷺沼,バス,宮前区野川,34万円,60〜80m²,3LDK,2001年から,2014年2月〜,二種中高層,39,19,5,34,4,3,2001
1773,東急田園都市線,鷺沼,バス,宮前区野川,36万円,60〜80m²,3LDK,2003年から,2013年5月〜,-,39,19,5,36,4,3,2003
1774,東急田園都市線,鷺沼,バス,宮前区東有馬,17万円,40〜60m²,2LDK,1973年から,2013年8月〜,一種住居,39,19,5,17,3,2,1973
1775,東急田園都市線,鷺沼,バス,宮前区東有馬,29万円,60〜80m²,3LDK,1994年から,2014年2月〜,一種低層,39,19,5,29,4,3,1994
1776,東急田園都市線,鷺沼,バス,宮前区東有馬,33万円,60〜80m²,2LDK,1994年から,2013年11月〜,一種住居,39,19,5,33,4,2,1994
1777,東急田園都市線,鷺沼,バス,宮前区東有馬,33万円,60〜80m²,3LDK,1995年から,2013年11月〜,一種低層,39,19,5,33,4,3,1995
1778,東急田園都市線,たまプラーザ,徒歩10分以内,宮前区犬蔵,49万円,60〜80m²,3LDK,2002年から,2014年2月〜,一種住居,127,19,2,49,4,3,2002
1779,東急田園都市線,たまプラーザ,徒歩10分以内,宮前区犬蔵,50万円,80〜100m²,3LDK,2002年から,2013年5月〜,一種住居,127,19,2,50,5,3,2002
1780,東急田園都市線,たまプラーザ,徒歩10分以内,宮前区犬蔵,51万円,60〜80m²,3LDK,2002年から,2013年11月〜,一種住居,127,19,2,51,4,3,2002
1781,東急田園都市線,たまプラーザ,徒歩10分以内,宮前区犬蔵,60万円,60〜80m²,3LDK,2011年から,2014年2月〜,一種中高層,127,19,2,60,4,3,2011
1782,東急田園都市線,たまプラーザ,徒歩10分以内,宮前区犬蔵,60万円,60〜80m²,3LDK,2007年から,2013年11月〜,一種中高層,127,19,2,60,4,3,2007
1783,東急田園都市線,たまプラーザ,徒歩10分以内,宮前区犬蔵,60万円,60〜80m²,3LDK,2007年から,2013年5月〜,一種中高層,127,19,2,60,4,3,2007
1784,東急田園都市線,たまプラーザ,徒歩10分以内,宮前区犬蔵,60万円,60〜80m²,3LDK,2007年から,2013年5月〜,一種中高層,127,19,2,60,4,3,2007
1785,東急田園都市線,たまプラーザ,徒歩10分以内,宮前区犬蔵,60万円,80〜100m²,3LDK,2007年から,2013年5月〜,一種中高層,127,19,2,60,5,3,2007
1786,東急田園都市線,たまプラーザ,徒歩10分以内,宮前区犬蔵,61万円,60〜80m²,2LDK,2007年から,2013年5月〜,一種中高層,127,19,2,61,4,2,2007
1787,東急田園都市線,たまプラーザ,徒歩10分以内,宮前区犬蔵,61万円,60〜80m²,3LDK,2007年から,2014年2月〜,一種中高層,127,19,2,61,4,3,2007
1788,東急田園都市線,たまプラーザ,徒歩10分以内,宮前区犬蔵,61万円,80〜100m²,3LDK,2007年から,2013年5月〜,一種中高層,127,19,2,61,5,3,2007
1789,東急田園都市線,たまプラーザ,徒歩10分以内,宮前区犬蔵,62万円,60〜80m²,3LDK,2011年から,2013年11月〜,一種中高層,127,19,2,62,4,3,2011
1790,東急田園都市線,たまプラーザ,徒歩10分以内,宮前区犬蔵,62万円,60〜80m²,3LDK,2007年から,2014年2月〜,一種中高層,127,19,2,62,4,3,2007
1791,東急田園都市線,たまプラーザ,徒歩10分以内,宮前区犬蔵,64万円,60〜80m²,3LDK,2011年から,2013年5月〜,一種住居,127,19,2,64,4,3,2011
1792,東急田園都市線,たまプラーザ,徒歩10分以内,宮前区犬蔵,64万円,60〜80m²,3LDK,2007年から,2013年11月〜,-,127,19,2,64,4,3,2007
1793,東急田園都市線,たまプラーザ,徒歩10分以内,宮前区犬蔵,64万円,80〜100m²,3LDK,2007年から,2013年5月〜,一種中高層,127,19,2,64,5,3,2007
1794,東急田園都市線,たまプラーザ,徒歩10分以内,宮前区犬蔵,65万円,80〜100m²,3LDK,2007年から,2013年11月〜,一種中高層,127,19,2,65,5,3,2007
1795,東急田園都市線,たまプラーザ,徒歩10分以内,宮前区犬蔵,65万円,80〜100m²,3LDK,2007年から,2013年5月〜,一種中高層,127,19,2,65,5,3,2007
1796,東急田園都市線,たまプラーザ,徒歩10分以内,宮前区犬蔵,66万円,60〜80m²,3LDK,2007年から,2013年5月〜,一種中高層,127,19,2,66,4,3,2007
1797,東急田園都市線,たまプラーザ,徒歩10分以内,宮前区犬蔵,66万円,80〜100m²,3LDK,2007年から,2013年8月〜,一種中高層,127,19,2,66,5,3,2007
1798,東急田園都市線,たまプラーザ,徒歩10分以内,宮前区犬蔵,69万円,60〜80m²,3LDK,2011年から,2014年2月〜,一種中高層,127,19,2,69,4,3,2011
1799,東急田園都市線,たまプラーザ,徒歩10分以内,宮前区犬蔵,69万円,80〜100m²,3LDK,2007年から,2013年11月〜,一種中高層,127,19,2,69,5,3,2007
1800,東急田園都市線,たまプラーザ,徒歩15分以内,宮前区犬蔵,45万円,60〜80m²,3LDK,2007年から,2014年2月〜,一種中高層,127,19,3,45,4,3,2007
1801,東急田園都市線,たまプラーザ,徒歩15分以内,宮前区犬蔵,45万円,60〜80m²,3LDK,2005年から,2013年11月〜,一種中高層,127,19,3,45,4,3,2005
1802,東急田園都市線,たまプラーザ,徒歩15分以内,宮前区犬蔵,48万円,60〜80m²,3LDK,2007年から,2013年2月〜,一種中高層,127,19,3,48,4,3,2007
1803,東急田園都市線,たまプラーザ,徒歩15分以内,宮前区犬蔵,51万円,80〜100m²,3LDK,2007年から,2013年8月〜,一種中高層,127,19,3,51,5,3,2007
1804,東急田園都市線,たまプラーザ,徒歩15分以内,宮前区犬蔵,51万円,80〜100m²,3LDK,2006年から,2014年2月〜,一種中高層,127,19,3,51,5,3,2006
1805,東急田園都市線,たまプラーザ,徒歩15分以内,宮前区犬蔵,54万円,80〜100m²,3LDK,2006年から,2013年11月〜,一種中高層,127,19,3,54,5,3,2006
1806,東急田園都市線,たまプラーザ,徒歩15分以内,宮前区犬蔵,54万円,80〜100m²,3LDK,2006年から,2013年11月〜,一種中高層,127,19,3,54,5,3,2006
1807,東急田園都市線,たまプラーザ,徒歩15分以内,宮前区犬蔵,55万円,60〜80m²,2LDK,2006年から,2013年5月〜,一種中高層,127,19,3,55,4,2,2006
1808,東急田園都市線,たまプラーザ,徒歩15分以内,宮前区犬蔵,55万円,60〜80m²,3LDK,2007年から,2013年11月〜,一種中高層,127,19,3,55,4,3,2007
1809,東急田園都市線,たまプラーザ,徒歩15分以内,宮前区犬蔵,55万円,80〜100m²,3LDK,2006年から,2014年2月〜,一種中高層,127,19,3,55,5,3,2006
1810,東急田園都市線,たまプラーザ,徒歩15分以内,宮前区犬蔵,56万円,60〜80m²,3LDK,2006年から,2013年8月〜,一種中高層,127,19,3,56,4,3,2006
1811,東急田園都市線,たまプラーザ,徒歩15分以内,宮前区犬蔵,56万円,60〜80m²,3LDK,2006年から,2013年11月〜,一種中高層,127,19,3,56,4,3,2006
1812,東急田園都市線,たまプラーザ,徒歩15分以内,宮前区犬蔵,57万円,60〜80m²,2SLDK,2006年から,2013年5月〜,一種中高層,127,19,3,57,4,2,2006
1813,東急田園都市線,たまプラーザ,徒歩15分以内,宮前区犬蔵,57万円,80〜100m²,3LDK,2006年から,2013年8月〜,一種中高層,127,19,3,57,5,3,2006
1814,東急田園都市線,たまプラーザ,徒歩15分以内,宮前区犬蔵,58万円,60〜80m²,3LDK,2009年から,2014年2月〜,一種中高層,127,19,3,58,4,3,2009
1815,東急田園都市線,たまプラーザ,徒歩15分以内,宮前区犬蔵,58万円,60〜80m²,3LDK,2009年から,2013年8月〜,一種中高層,127,19,3,58,4,3,2009
1816,東急田園都市線,たまプラーザ,徒歩15分以内,宮前区犬蔵,58万円,80〜100m²,3SLDK,2009年から,2013年11月〜,一種中高層,127,19,3,58,5,3,2009
1817,東急田園都市線,たまプラーザ,徒歩15分以内,宮前区犬蔵,58万円,80〜100m²,4LDK,2006年から,2013年8月〜,一種中高層,127,19,3,58,5,4,2006
1818,東急田園都市線,たまプラーザ,徒歩15分以内,宮前区犬蔵,59万円,80〜100m²,3LDK,2007年から,2013年2月〜,一種中高層,127,19,3,59,5,3,2007
1819,東急田園都市線,たまプラーザ,徒歩15分以内,宮前区犬蔵,60万円,60〜80m²,3LDK,2007年から,2013年8月〜,一種中高層,127,19,3,60,4,3,2007
